"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-23","52","H,,S","55",",,W","41",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-24","47","H,,S","57",",,W","38",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-25","40","H,,S","50",",,W","30",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-26","48","H,,S","68",",,W","37",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-27","56","H,,S","67",",,W","47",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-28","62","H,,S","68",",,W","47",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-02-29","47","H,,S","52",",,W","35",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-01","43","H,,S","55",",,W","32",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-02","51","H,,S","57",",,W","44",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-03","53","H,,S","69",",,W","40",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-04","55","H,,S","69",",,W","45",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-05","54","H,,S","64",",,W","50",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-06","56","H,,S","58",",,W","53",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-07","58","H,,S","69",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-08","53","H,,S","60",",,W","45",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-09","49","H,,S","62",",,W","44",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-10","51","H,,S","57",",,W","41",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-11","47","H,,S","63",",,W","37",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-12","57","H,,S","74",",,W","42",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-13","60","H,,S","77",",,W","40",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-14","61","H,,S","82",",,W","44",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-15","67","H,,S","80",",,W","57",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-16","60","H,,S","69",",,W","48",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-17","62","H,,S","74",",,W","54",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-18","55","H,,S","60",",,W","39",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-19","45","H,,S","56",",,W","35",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-20","55","H,,S","72",",,W","43",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-21","48","H,,S","57",",,W","34",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-22","46","H,,S","61",",,W","34",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-23","54","H,,S","65",",,W","39",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-24","43","H,,S","53",",,W","32",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-25","45","H,,S","61",",,W","33",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-26","48","H,,S","66",",,W","35",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-27","47","H,,S","50",",,W","45",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-28","49","H,,S","52",",,W","38",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-29","52","H,,S","70",",,W","36",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-30","57","H,,S","78",",,W","38",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-03-31","62","H,,S","73",",,W","49",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-01","57","H,,S","70",",,W","47",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-02","57","H,,S","71",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-03","57","H,,S","69",",,W","48",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-04","50","H,,S","59",",,W","38",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-05","51","H,,S","61",",,W","42",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-06","49","H,,S","60",",,W","39",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-07","54","H,,S","67",",,W","39",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-08","57","H,,S","74",",,W","38",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-09","67","H,,S","78",",,W","53",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-10","68","H,,S","77",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-11","66","H,,S","74",",,W","62",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-12","67","H,,S","71",",,W","56",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-13","62","H,,S","72",",,W","49",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-14","62","H,,S","82",",,W","41",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-15","75","H,,S","90",",,W","58",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-16","67","H,,S","76",",,W","57",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-17","64","H,,S","78",",,W","54",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-18","74","H,,S","86",",,W","57",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-19","58","H,,S","62",",,W","52",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-20","61","H,,S","74",",,W","54",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-21","53","H,,S","57",",,W","43",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-22","50","H,,S","63",",,W","41",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-23","56","H,,S","73",",,W","37",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-24","63","H,,S","77",",,W","53",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-25","59","H,,S","64",",,W","47",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-26","54","H,,S","67",",,W","43",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-27","56","H,,S","65",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-28","69","H,,S","86",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-29","74","H,,S","89",",,W","60",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-04-30","73","H,,S","85",",,W","63",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-01","74","H,,S","85",",,W","62",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-02","74","H,,S","91",",,W","58",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-03","74","H,,S","87",",,W","56",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-04","58","H,,S","60",",,W","55",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-05","65","H,,S","75",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-06","72","H,,S","82",",,W","67",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-07","72","H,,S","82",",,W","65",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-08","78","H,,S","91",",,W","67",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-09","75","H,,S","82",",,W","66",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-10","68","H,,S","77",",,W","52",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-11","59","H,,S","69",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-12","62","H,,S","74",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-13","64","H,,S","78",",,W","51",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-14","66","H,,S","72",",,W","60",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-15","64","H,,S","71",",,W","60",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-16","69","H,,S","82",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-17","67","H,,S","73",",,W","58",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-18","62","H,,S","64",",,W","60",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-19","64","H,,S","73",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-20","67","H,,S","80",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-21","69","H,,S","83",",,W","58",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-22","74","H,,S","89",",,W","63",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-23","78","H,,S","87",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-24","75","H,,S","84",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-25","75","H,,S","87",",,W","63",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-26","78","H,,S","90",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-27","74","H,,S","87",",,W","66",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-28","78","H,,S","86",",,W","67",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-29","71","H,,S","82",",,W","59",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-30","66","H,,S","78",",,W","57",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-05-31","66","H,,S","77",",,W","55",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-01","67","H,,S","82",",,W","52",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-02","71","H,,S","84",",,W","61",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-03","76","H,,S","87",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-04","76","H,,S","89",",,W","66",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-05","77","H,,S","85",",,W","70",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-06","78","H,,S","86",",,W","72",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-07","79","H,,S","88",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-08","77","H,,S","87",",,W","60",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-09","79","H,,S","90",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-10","77","H,,S","87",",,W","63",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-11","72","H,,S","81",",,W","61",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-12","71","H,,S","83",",,W","61",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-13","77","H,,S","91",",,W","65",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-14","80","H,,S","92",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-15","80","H,,S","89",",,W","68",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-16","76","H,,S","88",",,W","62",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-17","78","H,,S","91",",,W","67",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-18","80","H,,S","91",",,W","70",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-19","78","H,,S","90",",,W","66",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-20","78","H,,S","90",",,W","67",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-21","81","H,,S","95",",,W","69",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-22","85","H,,S","99",",,W","71",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-23","86","H,,S","99",",,W","78",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-24","84","H,,S","96",",,W","69",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-25","80","H,,S","94",",,W","65",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-26","86","H,,S","101",",,W","73",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-27","80","H,,S","90",",,W","72",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-28","79","H,,S","89",",,W","70",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-29","80","H,,S","96",",,W","69",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-06-30","87","H,,S","101",",,W","75",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-07-01","74","H,,S","81",",,W","62",",,W"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","37.51154","-77.32338","50.7","2024-07-02","74","H,,S","86",",,W","62",",,W"
